video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"zrsBjYukE8s","박진영 (J.Y. Park) When We Disco (Duet with 선미) M/V","2020-08-11T09:00:13Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","2020-08-14T00:00:00Z","JYP Entertainment|JYP|J.Y.Park|JYPark|박진영|선미|SUNMI|구준엽|DJ Koo|When We Disco|When We Disco (Duet with 선미)|듀엣|Duet","7784455","441330","13214","28440","https://i.ytimg.com/vi/zrsBjYukE8s/default.jpg","False","False","MelOn http://kko.to/TWyXd7zYjSpotify https://spoti.fi/2FelHKZiTunes/Apple Music https://apple.co/30OCCMvJ.Y. Park Official YouTube: http://www.youtube.com/c/JYParkJ.Y. Park Official Instagram : http://www.instagram.com/asiansoul_jyp/J.Y. Park Official Twitter : https://twitter.com/followjypJ.Y. Park Official Facebook: http://www.facebook.com/followjypJ.Y. Park Official TikTok : http://www.tiktok.com/@JYPark_officialJ.Y. Park Official Homepage: http://jyp.jype.comCopyrights 2020 ⓒ JYP Entertainment. All Rights Reserved."
"mbj73YMbfM0","미도카와 함께 손범준 딜러 잡으러 갑니다[킴킴변호사]","2020-08-13T09:00:11Z","UCJ_onun6seHzvf0KhcWn_DA","킴킴변호사","25","2020-08-14T00:00:00Z","ㅋㅋ변호사|ㅋㅋ|변호사|크크|킴킴|킴킴변호사|유튜버변호사|변호사유튜버|한샘성폭행|거제도성폭행|거제도몰카|조선소성폭행|김상균|김호인|김상균 변호사|김호인 변호사|미도카|허위매물|중고차|신차|신차장기렌터카|렌터카|자동차|차|손범준|보배드림|중고차 딜러","78107","2166","36","443","https://i.ytimg.com/vi/mbj73YMbfM0/default.jpg","False","False","미도카 채널 링크 : https://www.youtube.com/c/%EB%AF%B8%EB%8F%84%EC%B9%B4TV허위매물 구제하는 미도카님! 미도카님께 발생한 법적싸움을 도와드리게 되었습니다!영상 게재 가처분과 허위사실에 관한 추가적인 내용이 나오면 콘텐츠로 만들어 영상올리겠습니다구독과 좋아요는 힘이 됩니다[ㅋㅋ변호사]김호인 변호사-  법무법인 이헌 구성원변호사김상균 변호사- 법무법인 태율 대표 변호사#킴킴변호사 #미도카 #허위매물"
"s_3PFdIq7a4","[#하이라이트#] 성동일x원조개딸 정은지, 응칠 감성 부녀케미 모음♡ | 바퀴 달린 집 House on Wheels EP.10","2020-08-13T13:35:16Z","UC78PMQprrZTbU0IlMDsYZPw","tvN","24","2020-08-14T00:00:00Z","성동일|김희원|여진구|정은지|바퀴달린집|차박|에이핑크|성시원|춘천|닭갈비|강원도|호반의도시|개딸|응칠|응답하라1997|부녀케미|춘천호|소양강|동부시장|춘천물레길|부녀상봉|아부지|하늘바라기|아빠|이상형|오하영|신원호|연기무경험자|캐스팅|97년생|소환|식혜|칭찬품앗이|떡볶이|효녀돌|양념테러|동생들|무더위|메밀콩국수|여름|스피드","1347078","13467","224","1112","https://i.ytimg.com/vi/s_3PFdIq7a4/default.jpg","False","False","#바퀴달린집 #정은지전국유랑집들이 #바퀴달린집매주 (목) 밤 9시 tvN 방송!"
"9d7jNUjBoss","평생 반성하면서 살겠습니다.","2020-08-10T09:54:13Z","UCMVC92EOs9yDJG5JS-CMesQ","양팡 YangPang","22","2020-08-14T00:00:00Z","양팡|양팡유튜브|팡튜브|가족시트콤|양팡가족|양팡가족시트콤|양팡언니|현실남매|현실자매|짬식이|브이로그|VLog|먹방|부산|부산유튜버|Hàn Quốc|Gia đình|Sitcom|Chương trình giải trí|Corea|Familia|Comedia|Entretenimiento|Korea|keluarga|sitkom|ragam hiburan","3843425","19611","82807","57440","https://i.ytimg.com/vi/9d7jNUjBoss/default.jpg","False","False",""
"njgmjCkXk18","[8/14] 김지석,한문도,김동석,양승조,원먼동마루,그레이스박,전궁달,선우바라바라바라밤,이만월,김약대,홍옥,월선,명월,황교익,류밀희 │김어준의 뉴스공장","2020-08-14T02:05:23Z","UC5HSw5OY2vfVFSihpiB-AVQ","TBS 시민의방송","25","2020-08-14T00:00:00Z","TBS|TBSTV|김어준|뉴스공장|이재용|삼성|미국|흑인|시위|국회|코로나19|백신|한명숙|윤미향|구속|겸찰","282524","20416","387","313","https://i.ytimg.com/vi/njgmjCkXk18/default.jpg","False","False","[TBS 유튜브(금) 생방송]▶7시 6분 : 김어준의 뉴스공장 ▶9시 :정준희의 해시태그▶10시 :더 룸 -8월 14일 (금) 김어준의 뉴스공장-◎ 1부[이 정도는 알아야 할 아침 뉴스]- 류밀희 기자 (TBS)◎ 2부[인터뷰 제1공장]기후 위기는 환경문제?“기후 변화, 이젠 경제 문제로 봐야”- 김지석 전문위원 (그린피스)[인터뷰 제2공장]  서울 전셋값 천정부지 & 부동산감독원 실효성 논란 등 부동산 보도 팩트체크- 한문도 겸임교수 (연세대학교 정경대학원)◎ 3부[인터뷰 제3공장] - 전화연결바이든, 러닝메이트 결정트럼프-펜스 VS 바이든-해리스- 김동석 대표 (미주한인유권자연대)[인터뷰 제4공장] -전화연결충남 금산 태양광 시설의 산사태 유발 보도..허위 사실, 일부 유실일 뿐- 양승조 지사 (충청남도)◎ 4부[금요음악회][악단광칠]‘영정거리’ & ‘와대버’- 원먼동마루 (가야금) - 그레이스박 (아쟁)- 전궁달 (타악)- 선우바라바라바라밤 (타악)- 이만월 (피리&생황)- 김약대 (대금/단장) - 홍옥 (보컬)- 월선 (보컬)- 명월 (보컬)[까칠한 미식가]“햅쌀이 맛있듯 햇밀이 맛있다”- 황교익 맛칼럼니스트----------------------------------------------▶TBS 유튜브 구독 http://j.mp/MyLoveTBS▶TBS 페이스북 https://facebook.com/mylovetbs▶TBS 카카오스토리 https://story.kakao.com/ch/seoultbs▶TBS 인스타그램 https://instagram.com/seoultbstv▶TBS 트위터 https://twitter.com/seoultbstv▶TBS 홈페이지 http://tbs.seoul.kr/▶TBS 유튜브 커뮤니티 http://bit.ly/2EaWnQp"
"uq5LClQN3cE","안녕하세요 보겸입니다","2020-08-09T09:32:48Z","UCu9BCtGIEr73LXZsKmoujKw","보겸 BK","24","2020-08-14T00:00:00Z","보겸|bokyem","6550728","53720","112069","137751","https://i.ytimg.com/vi/uq5LClQN3cE/default.jpg","False","False",""
"lGLNB8Bulys","[주식왕용느]다시찾아온금요일의신풍...★어린이노약자뿐아니라누구든따라하지마세요!","2020-08-14T07:09:26Z","UCbHN1sTuPySKpnqKSp0JHRQ","TV용느님","20","2020-08-14T00:00:00Z","용느|만만|똘끼|박호두|주식|단타","98780","983","73","24","https://i.ytimg.com/vi/lGLNB8Bulys/default.jpg","False","False","▶투네이션 후원 : https://toon.at/donate/636401262335922842▶구독과 후원은 방송에 큰 힘이 됩니다. 감사합니다 :)▶VIP 가입(월 4990원)https://www.youtube.com/channel/UCbHN1sTuPySKpnqKSp0JHRQ/join▶아프리카TV 주소::http://www.afreecatv.com/drumkyn#만만 #철구 #똘끼 #난닝구 #사또"
"3pI_L3-sMVg","안녕하세요 꽈뚜룹입니다.","2020-08-11T15:00:58Z","UCkQCwnkQfgSuPTTnw_Y7v7w","꽈뚜룹 Quaddurup","24","2020-08-14T00:00:00Z","꽈뚜룹|한국여행기|quaddurup|뚜룹이|korea|southkorea|vlog|유학|미국생활|플로리다|브이로그|페이크브이로그","2152628","41183","2737","9989","https://i.ytimg.com/vi/3pI_L3-sMVg/default.jpg","False","False","앞으로 좀 더 깔끔한 영상제작 약속 드리겠습니다.늘 감사드립니다"
"-XKpZAfQbv0","8/14(금) - 역전된 지지율, 어떻게 봐야할까(박주민) / 물폭탄오면 또 물에 잠기란 말인가(정영이·김순호) / [기획] 日, 강점기 피해자에 무한책임(하토야마 유키오 前총리)","2020-08-14T00:01:04Z","UC4Aa3OPkMenwTANpf0oWVRQ","CBS 김현정의 뉴스쇼","25","2020-08-14T00:00:00Z","김현정|뉴스쇼|박주민 의원|통합당 지지율|박용진 의원|삼성생명법|구례군 섬진강댐|하토야마 유키오 총리|이재갑 교수","61778","1190","88","63","https://i.ytimg.com/vi/-XKpZAfQbv0/default.jpg","False","False","▣ 라이브 방송 안내뉴스쇼 라이브 방송 | 매주 월~금 오전 7시20분~9시댓꿀쇼 라이브 방송 | 뉴스쇼 본방송 끝나자마자 이어서 오전 9시▣ 김현정의 뉴스쇼 유튜브 구독하기https://goo.gl/ApKab6▣ 제보 및 의견◇ 문자: #1212◇ 뉴스쇼 제보 이메일: newsshow981@gmail.com◇ 댓꿀쇼 관련 이메일: newsshow.cbs@gmail.com◇ 모바일 레인보우- 안드로이드 구글플레이: http://goo.gl/0fboZU- 애플 앱스토어: https://apple.co/2ytJKPW◇ 홈페이지: http://www.cbs.co.kr/radio/pgm/info.asp?pgm=1378&mcd=_INTRO_◇ 카카오TV: https://tv.kakao.com/channel/3238340◇ 트위터: https://twitter.com/cbsnewsshow◇ 페이스북: https://www.facebook.com/981news◇ 인스타그램: https://www.instagram.com/khj_newsshow.cbs#김현정의뉴스쇼 #댓꿀쇼"
"ZE_0kdgw0Ks","[ENG] 아이유, 오마이걸 헤어·메이크업 담당이 말하는 아이돌 헤메의 비밀 |K-POP IDOL HAIR & MAKEUP ARTIST|댓변인들|Reaction|AYO 에이요","2020-08-14T08:00:06Z","UC6jNLJp1g2Noyc09lZCkZHg","AYO 에이요","24","2020-08-14T00:00:00Z","헤어 아티스트|메이크업 아티스트|아이돌 헤어스타일|아이돌 메이크업|메이크업|헤어|아이유|오마이걸|김수현|오마이걸 메이크업|오마이걸 헤어|아이유 헤어|아이유 메이크업|아이돌 염색|아이돌 헤메|아이돌 앞머리|앞머리 고정법|EXO|엑소|세훈|헤어디자이너|메이크업디자이너|아이돌|IDOL REACTION|KPOP|IDOL|bad comments|악플읽기|아이돌악플|아이돌악플읽기|AYO|댓변인들|에이요|대변인|댓변인|대변인들|ENG SUB|박지훈|아이돌 컴백","180561","4389","41","300","https://i.ytimg.com/vi/ZE_0kdgw0Ks/default.jpg","False","False","아이돌의 기본은? '헤어·메이크업'🙌매일매일 리즈갱신🙌 원장님들 손을 거치고 우리 애들 성공시대 시작됐다♬♪헤메 담당님께 제 통장을 드립니다😆아이유랑 오마이걸이랑 같은 샵 다녀?!어쩐지 너무 친하더라 ㅎㅎ신애&서윤 19년 절친 청담동 샵 원장님이 말하는 아이돌 헤메의 비밀  📢아이돌 헤어·메이크업아티스트가 가장 많이 듣는 편견은?📢메이크업아티스트가 말하는 메컵 필요없는 레전드 조각상(?)은?📢아이돌 헤어 담당이 말하는 레전드 염색은?🗣힌트 : 방탄소년단 주황머리 걔, 레드벨벳 빨간머리 조이... 너무 많아💦아이돌 헤어스타일 연출 꿀팁♥ 아이돌 헤어아티스트가 직접 보여주는 걸그룹 앞머리 만들기  --- 05:28 메이크업 원장님이 말하는 아이유 메이크업의 비결은 = OO? 🤔  --- 02:53 레전드 헤메[댓변인들]아, [구독] 버튼은 누른거야?보아요, 놀아요, 에이요! 채널A의 디지털 전용 채널 AYO [ENG SUB] IDOL HAIR & MAKEUP ARTIST Comment Defenders#댓변인들 #아이돌 #KPOP #멥시 #금손 #메이크업아티스트 #신애 #헤어디자이너 #서윤 #아이유 #오마이걸 #헤어스타일 #메이크업 ▶Playlist for More Comment Defenders -https://www.youtube.com/watch?v=MU32spxrsy0&list=PLHovuLuLB5wlfKdsqf27QMqBl9WA1ojDv▶Subscribe AYO YouTube Channel - https://www.youtube.com/channel/UC6jNLJp1g2Noyc09lZCkZHg?sub_confirmation=1** 제작지원 - 비토우_______**자료 출처**SBS [인기가요]유튜브 [M2]- 사진 출처박지훈 공식 유튜브GOLDMEDALIST제이에스티나SM엔터테인먼트YG엔터테인먼트SBS [인기가요]유튜브 [M2]WM엔터테인먼트유튜브 [MBCkpop]KBS2 [뮤직뱅크]라이킷"
"Hc_DBLB1m70","(ENG SUB) [단독] '내 새끼 꺼내주세요' 땅 파며 울어 알린 어미개 (2020.08.12/뉴스데스크/MBC) A dog who cried for her babies","2020-08-12T11:48:28Z","UCF4Wxdo3inmxP-Y59wXDsFw","MBCNEWS","25","2020-08-14T00:00:00Z","MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|건물|강아지|구조작업|집중호우|flood|dog|rescue","2573170","36009","538","5928","https://i.ytimg.com/vi/Hc_DBLB1m70/default.jpg","False","False","무너진 건물 더미에서 또 생명이 구조됐습니다. 건물 잔해 속에 묻혀 있던 강아지 네 마리가 일주일 만에 모두 구조된 건데, 어미개가 땅속에 묻힌 강아지들에게 다가가 큰 소리를 짖으면서 구조작업이 시작됐습니다. https://imnews.imbc.com/replay/2020/nwdesk/article/5872162_32524.html#건물 #강아지 #구조작업"
"w_MQRGRapXo","의대 증원과 공공의대에 대한 닥프의 생각 | feat. 의사파업","2020-08-13T12:02:00Z","UCVfLNEch9YxD4tX1L-crkMQ","닥터프렌즈","27","2020-08-14T00:00:00Z","닥터프렌즈|의학상식|의사|병원|doctor|doctor friends|hospital|의학정보","209575","13474","2082","6250","https://i.ytimg.com/vi/w_MQRGRapXo/default.jpg","False","False","오늘은 다양한 생각이 있을 수 있지만, 우리가 모두 함께 고민해봐야 할 주제에 대해 다뤄봤어요. 실제 현장에서 이야기를 나눠 보면 생명과 직결되는 필수과 의사들의 가장 큰 고민은 평생 일할 병원이 없다는 겁니다. 생명을 살리는 수술은 수가가 낮게 책정되어 있으니까 작은 규모의 병원에서는 굳이 의사를 뽑으려고 하지 않거든요. 15년 뒤에나 전문의가 되어 필드에 나오게 될 지역의사 양성보다 더 빠르고 효율적인 방법이 있을 수 있으니, 결정을 잠시만 미루고 정부와 의료계가  머리를 맞대고 대화를 이어나갔으면 좋겠습니다. 개인적으로는 생명을 살리는 이국종 교수님 같은 필수과 선생님들이 병원에서 대접받고 많은 사람을 살릴 수 있는 환경이 되면 좋겠습니다. 저나, 제 가족도 언젠가 그분들의 의술이 필요할 수 있다고 생각하기 때문에, 전 제 생명을 책임질 그분들이 최고의 실력과 자부심을 갖는 분들이면 좋겠습니다. 결정을 미뤄 달라는 청원글이나 보건복지부 홈페이지를 링크해 놓았어요. 우리 모두에게 중요한 일이잖아요. 하나하나 읽어보시고 고민해 주시길 부탁드릴께요.지역의사제 관련 법안을 재고해 달라는 청원 글https://petitions.assembly.go.kr/status/registered/A73C3C6447A03A9CE054A0369F40E84E공공의대 설립과 전공의 파업에 대한 부산의사 김원장님의 솔직한 생각https://www.youtube.com/watch?v=Gtx9Koc39Wo&t=81s보건복지부의 의대증원 알아보기https://blog.naver.com/PostList.nhn?blogId=mohw2016&from=postList&categoryNo=178&parentCategoryNo=178한국에서 중증외상환자를 살리지 못하는 진짜 이유 - 부산의사 김원장https://www.youtube.com/watch?v=Mn9BgpNykTc대한전공의협의회가 이야기하는 전공의 파업의 이유https://www.youtube.com/watch?v=S4o7iuScG_k의대생들이 자료를 정리한 - 덕분이라며 https://www.notion.so/b8a6a45e404245b3b304386d029df36a#90bda9c6d40f43b090d0fd0a5a5f9015닥터프렌즈 멤버쉽 닥프 살롱을 소개합니다.  Membership: https://www.youtube.com/channel/UCVfLNEch9YxD4tX1L-crkMQ/joinInstagram:  https://www.instagram.com/doctorfriends_/ Facebook:  https://www.facebook.com/doctorfriendsyo/Home page:  http://www.doctorfriends.co.kr/https://tv.naver.com/doctorfriends/clips* We need your help in translating subtitles to provide fun and wellness content for more people. If you can help me with that, please go to the following link and take part in Community contributions. That would be much appreciated for my videos.http://www.youtube.com/timedtext_cs_panel?tab=2&c=UCVfLNEch9YxD4tX1L-crkMQTo subscribe is to stay healthy♥인트로 음악 제공 - 넘나 감사해요 ;)☞ 무아경사운드 https://muasound.modoo.at/?link=a47tw94d"
"jbGRowa5tIk","ITZY “Not Shy” M/V TEASER","2020-08-11T15:00:13Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","2020-08-14T00:00:00Z","JYP Entertainment|JYP|ITZY|있지|ITZY Video|ITZY Yeji|ITZY Lia|ITZY Ryujin|ITZY Chaeryeong|ITZY Yuna|있지 예지|있지 리아|있지 류진|있지 채령|있지 유나|예지|리아|류진|채령|유나|Yeji|Lia|Ryujin|Chaeryeong|Yuna|ITZY BEHIND|ITZY VIDEOS|ITZY DEBUT|있지 데뷔|not shy|ITZY not shy|ITZY TEASER|있지 티저|not shy 티저|있지 뮤비 티저|not shy 뮤비 티저|ITZY MV TEASER|ITZY MV|M/V|TEASER|있지 컴백|ITZY COMEBACK|not shy MV|낫샤이 뮤비|낫샤이|not shy opening trailer|opening trailer","9074225","810133","20283","39323","https://i.ytimg.com/vi/jbGRowa5tIk/default.jpg","False","False","ITZY Not Shy M/V[ITZY Official] https://www.youtube.com/c/ITZYhttps://www.instagram.com/itzy.all.in.us/http://www.twitter.com/ITZYOfficialhttp://www.facebook.com/OfficialITZYhttp://ITZY.jype.comhttp://fans.jype.com/ITZY#ITZY #NotShy #ITZY_NotShyCopyrights 2020 ⓒ JYP Entertainment. All Rights Reserved"
"UTL7AVY44PU","주호영 4대강이 홍수 키웠다는 사람 데려와라, 끝장토론 하겠다","2020-08-14T06:48:13Z","UCchCbWi1Mvibb6ddcZrrOHQ","일요서울TV","25","2020-08-14T00:00:00Z","주호영|미래통합당|원내대표|100일|취임|기자간담회|4대강|홍수|키워|키웠다는|사람|데려와라|끝장토론|국회|국회의사당","31657","1599","86","255","https://i.ytimg.com/vi/UTL7AVY44PU/default.jpg","False","False","주호영 미래통합당 원내대표가 14일 국회에서 원내대표 취임 100일 기자간담회에서 기자들의 질문에 답변을 하고 있다.2020.08.14 일요서울TV 방태윤 기자"
"X-TPQPEyRGo","흑인 마동석이 출근하는 마트를 털러온 강도들 에게 벌어진 일 ㅠㅠ","2020-08-10T09:37:33Z","UCpCiIDf9UrfRqte55FHWlYQ","드림텔러(DreamTeller)","1","2020-08-14T00:00:00Z","[None]","1023945","9278","594","1185","https://i.ytimg.com/vi/X-TPQPEyRGo/default.jpg","False","False","#마트습격사건 #영화소개 #영화 #추천영화"
